,ins_true_x,ins_true_y,ins_x,ins_y
2719,27190,27190,27246.54996,27198.8744
2720,27200,27200,27252.79887,27205.78177
2721,27210,27210,27261.34342,27220.10545
2722,27220,27220,27273.78514,27232.96853
2723,27230,27230,27276.44956,27250.39071
2724,27240,27240,27286.92074,27261.63562
2725,27250,27250,27292.98172,27275.85616
2726,27260,27260,27311.2862,27284.85015
2727,27270,27270,27311.55208,27294.45074
2728,27280,27280,27329.78862,27304.82652
2729,27290,27290,27341.1152,27318.90928
2730,27300,27300,27354.94029,27324.63329
2731,27310,27310,27358.59042,27323.88373
2732,27320,27320,27360.46503,27337.61752
2733,27330,27330,27366.42037,27348.21853
2734,27340,27340,27380.85116,27352.95356
2735,27350,27350,27393.66733,27357.23205
2736,27360,27360,27401.48368,27370.34908
2737,27370,27370,27414.00825,27369.65249
2738,27380,27380,27422.56155,27380.20512
2739,27390,27390,27436.20372,27386.79112
2740,27400,27400,27449.0793,27401.52723
2741,27410,27410,27466.1029,27412.98041
2742,27420,27420,27480.78312,27424.60953
2743,27430,27430,27490.70791,27442.74424
2744,27440,27440,27498.9722,27447.35557
2745,27450,27450,27514.58082,27456.18017
2746,27460,27460,27526.25341,27464.05485
2747,27470,27470,27529.84853,27479.66459
2748,27480,27480,27544.33302,27489.1066
2749,27490,27490,27552.52944,27492.08774
2750,27500,27500,27559.30076,27511.43055
2751,27510,27510,27561.63321,27519.52431
2752,27520,27520,27574.91558,27518.97311
2753,27530,27530,27583.88268,27534.02238
2754,27540,27540,27590.8921,27545.60554
2755,27550,27550,27600.63498,27553.21907
2756,27560,27560,27600.63306,27564.00676
2757,27570,27570,27612.12539,27567.17538
2758,27580,27580,27620.45487,27588.51119
2759,27590,27590,27630.18384,27602.67781
2760,27600,27600,27645.26649,27617.89252
2761,27610,27610,27666.46473,27618.08458
2762,27620,27620,27673.37876,27628.40029
2763,27630,27630,27680.37302,27634.32248
2764,27640,27640,27682.56416,27633.39237
2765,27650,27650,27692.64298,27636.32729
2766,27660,27660,27705.47151,27639.8526
2767,27670,27670,27713.98471,27652.11668
2768,27680,27680,27722.88044,27665.9148
2769,27690,27690,27732.64819,27672.29994
2770,27700,27700,27743.7944,27680.05858
2771,27710,27710,27758.53579,27685.09312
2772,27720,27720,27756.95706,27694.38532
2773,27730,27730,27772.80611,27707.00733
2774,27740,27740,27783.37194,27723.89982
2775,27750,27750,27794.15494,27734.48496
2776,27760,27760,27805.99153,27756.17154
2777,27770,27770,27820.1456,27761.82622
2778,27780,27780,27830.80473,27770.16138
2779,27790,27790,27845.11985,27781.70881
2780,27800,27800,27847.05398,27797.58637
2781,27810,27810,27858.45135,27797.27194
2782,27820,27820,27866.46069,27820.26583
2783,27830,27830,27881.79067,27830.38472
2784,27840,27840,27891.4857,27838.36477
2785,27850,27850,27902.26248,27858.00075
2786,27860,27860,27912.37006,27870.34167
2787,27870,27870,27916.65317,27880.03796
2788,27880,27880,27922.56719,27892.77541
2789,27890,27890,27933.48597,27896.45202
2790,27900,27900,27950.08617,27914.48264
2791,27910,27910,27956.73355,27923.68906
2792,27920,27920,27968.90113,27941.02295
2793,27930,27930,27978.81647,27947.20101
2794,27940,27940,27989.46506,27959.92118
2795,27950,27950,27996.29573,27971.75319
2796,27960,27960,28009.87779,27994.01887
2797,27970,27970,28013.31013,28006.33496
2798,27980,27980,28017.4893,28026.36396
2799,27990,27990,28030.52789,28036.30822
2800,28000,28000,28041.51949,28052.12061
2801,28010,28010,28046.22898,28062.54742
2802,28020,28020,28053.37114,28065.4893
2803,28030,28030,28061.96859,28072.89286
2804,28040,28040,28068.23967,28080.12952
2805,28050,28050,28077.8646,28085.22015
2806,28060,28060,28084.68342,28090.23194
2807,28070,28070,28103.59126,28108.19491
2808,28080,28080,28118.77803,28115.07454
2809,28090,28090,28129.24568,28128.10639
2810,28100,28100,28147.35627,28141.08896
2811,28110,28110,28156.35799,28146.18936
2812,28120,28120,28179.91247,28164.31479
2813,28130,28130,28183.92257,28173.50145
2814,28140,28140,28190.93911,28176.01127
2815,28150,28150,28202.75969,28178.54796
2816,28160,28160,28205.65978,28195.41575
2817,28170,28170,28217.73137,28212.25169
2818,28180,28180,28223.04821,28213.53489
2819,28190,28190,28229.36468,28220.29905
2820,28200,28200,28236.45672,28225.78443
2821,28210,28210,28240.9274,28234.29601
2822,28220,28220,28239.67657,28237.18404
2823,28230,28230,28241.5662,28242.58284
2824,28240,28240,28244.74549,28256.5214
2825,28250,28250,28253.37478,28262.4168
2826,28260,28260,28255.26928,28271.40457
2827,28270,28270,28266.77819,28285.52075
2828,28280,28280,28271.08372,28302.57425
2829,28290,28290,28289.33672,28320.26582
2830,28300,28300,28298.87619,28334.55285
2831,28310,28310,28298.58089,28350.56239
2832,28320,28320,28301.54368,28355.50611
2833,28330,28330,28312.63232,28359.43748
2834,28340,28340,28323.28519,28367.92395
2835,28350,28350,28334.13797,28385.26572
2836,28360,28360,28352.84807,28391.44021
2837,28370,28370,28362.18807,28394.05841
2838,28380,28380,28375.45377,28397.9994
2839,28390,28390,28372.79849,28408.98239
2840,28400,28400,28369.45702,28416.89912
2841,28410,28410,28383.9821,28422.17035
2842,28420,28420,28398.93938,28424.93594
2843,28430,28430,28410.14154,28435.0577
2844,28440,28440,28421.64208,28445.03478
2845,28450,28450,28429.44187,28455.06783
2846,28460,28460,28435.07223,28477.87434
2847,28470,28470,28452.13065,28478.67969
2848,28480,28480,28463.66558,28486.60397
2849,28490,28490,28470.01361,28504.77499
2850,28500,28500,28478.07717,28509.36341
2851,28510,28510,28489.36984,28521.74884
2852,28520,28520,28500.90438,28526.13436
2853,28530,28530,28516.46004,28532.54235
2854,28540,28540,28528.50582,28539.59605
2855,28550,28550,28532.09328,28555.91931
2856,28560,28560,28537.52759,28568.36321
2857,28570,28570,28554.71192,28575.56573
2858,28580,28580,28567.85805,28580.94802
2859,28590,28590,28580.30399,28595.62905
2860,28600,28600,28597.25007,28605.75164
2861,28610,28610,28606.39283,28624.28272
2862,28620,28620,28616.34821,28635.55108
2863,28630,28630,28622.91395,28658.33448
2864,28640,28640,28630.79111,28661.99545
2865,28650,28650,28635.25418,28670.60018
2866,28660,28660,28644.29019,28681.3182
2867,28670,28670,28651.9694,28696.89144
2868,28680,28680,28651.0835,28702.40945
2869,28690,28690,28662.21903,28711.92002
2870,28700,28700,28676.33925,28726.11472
2871,28710,28710,28691.04371,28738.18118
2872,28720,28720,28697.87807,28751.41794
2873,28730,28730,28713.05468,28756.8022
2874,28740,28740,28711.23209,28763.68731
2875,28750,28750,28720.86168,28774.92593
2876,28760,28760,28734.37722,28781.14137
2877,28770,28770,28742.23764,28789.96111
2878,28780,28780,28751.00896,28796.9265
2879,28790,28790,28765.07923,28812.93618
2880,28800,28800,28807.92246,28792.42979
2881,28810,28810,28810.69904,28805.5902
2882,28820,28820,28815.24667,28812.66527
2883,28830,28830,28832.84901,28819.14548
2884,28840,28840,28846.89227,28830.90339
2885,28850,28850,28869.61979,28853.76841
2886,28860,28860,28878.99302,28860.14681
2887,28870,28870,28885.43785,28873.86754
2888,28880,28880,28894.93345,28886.15468
2889,28890,28890,28902.60254,28905.04165
2890,28900,28900,28911.68311,28911.45772
2891,28910,28910,28924.85628,28922.02127
2892,28920,28920,28935.36088,28931.12094
2893,28930,28930,28948.40196,28945.09048
2894,28940,28940,28960.9075,28956.66855
2895,28950,28950,28972.90122,28979.74523
2896,28960,28960,28975.91657,28989.02714
2897,28970,28970,28988.09303,28997.02289
2898,28980,28980,28999.47715,28996.90265
2899,28990,28990,29004.32136,29010.70836
2900,29000,29000,29014.2892,29025.78447
2901,29010,29010,29020.16213,29038.67786
2902,29020,29020,29029.2197,29040.6403
2903,29030,29030,29023.14072,29056.82779
2904,29040,29040,29045.91628,29067.81153
2905,29050,29050,29062.06203,29068.58262
2906,29060,29060,29067.37084,29078.02373
2907,29070,29070,29072.62537,29101.97266
2908,29080,29080,29088.88188,29112.83196
2909,29090,29090,29096.55363,29128.01674
2910,29100,29100,29114.4714,29138.33832
2911,29110,29110,29131.60497,29159.71339
2912,29120,29120,29135.64794,29171.96931
2913,29130,29130,29146.29905,29174.30766
2914,29140,29140,29163.41458,29189.24231
2915,29150,29150,29174.13536,29191.13238
2916,29160,29160,29187.38038,29202.4556
2917,29170,29170,29197.21211,29212.57704
2918,29180,29180,29207.7752,29217.28695
2919,29190,29190,29220.3727,29225.11891
2920,29200,29200,29223.55189,29228.20136
2921,29210,29210,29232.66232,29237.30524
2922,29220,29220,29242.7065,29244.34721
2923,29230,29230,29249.62206,29258.4638
2924,29240,29240,29255.7613,29269.66634
2925,29250,29250,29267.58723,29279.70055
2926,29260,29260,29272.59256,29301.78426
2927,29270,29270,29285.12001,29312.27084
2928,29280,29280,29292.87999,29325.33846
2929,29290,29290,29305.05906,29339.02762
2930,29300,29300,29308.20776,29357.01369
2931,29310,29310,29322.79097,29360.0967
2932,29320,29320,29328.44119,29365.8202
2933,29330,29330,29333.49894,29366.51386
2934,29340,29340,29332.28044,29372.0394
2935,29350,29350,29345.56392,29384.75727
2936,29360,29360,29356.45062,29386.44672
2937,29370,29370,29367.6647,29396.35865
2938,29380,29380,29373.80343,29406.21936
2939,29390,29390,29380.81623,29412.30862
2940,29400,29400,29383.56929,29419.02771
2941,29410,29410,29395.17103,29424.30262
2942,29420,29420,29401.29468,29432.63486
2943,29430,29430,29418.77049,29438.60688
2944,29440,29440,29425.0023,29453.80388
2945,29450,29450,29434.05622,29468.10425
2946,29460,29460,29439.17335,29478.46933
2947,29470,29470,29440.70858,29479.85515
2948,29480,29480,29441.33356,29491.82764
2949,29490,29490,29449.07204,29507.14107
2950,29500,29500,29452.50461,29527.37813
2951,29510,29510,29471.9561,29536.34375
2952,29520,29520,29481.3934,29545.12396
2953,29530,29530,29485.06965,29551.85752
2954,29540,29540,29492.5069,29562.37404
2955,29550,29550,29505.10813,29575.95853
2956,29560,29560,29514.18416,29577.07939
2957,29570,29570,29522.85548,29603.47384
2958,29580,29580,29526.04732,29606.3864
2959,29590,29590,29536.86709,29633.25481
2960,29600,29600,29551.40896,29648.51929
2961,29610,29610,29565.90537,29655.42877
2962,29620,29620,29576.00075,29671.87965
2963,29630,29630,29585.89174,29686.95295
2964,29640,29640,29592.7675,29692.71799
2965,29650,29650,29605.14443,29707.92159
2966,29660,29660,29617.15804,29719.60023
2967,29670,29670,29626.57403,29730.0902
2968,29680,29680,29640.4394,29728.90254
2969,29690,29690,29649.01161,29741.41687
2970,29700,29700,29655.78283,29754.97671
2971,29710,29710,29662.15407,29771.36099
2972,29720,29720,29672.03991,29774.03073
2973,29730,29730,29693.03523,29786.42593
2974,29740,29740,29695.49675,29802.12823
2975,29750,29750,29717.28642,29822.61182
2976,29760,29760,29718.50429,29831.94951
2977,29770,29770,29735.48482,29841.5908
2978,29780,29780,29736.4129,29850.53678
2979,29790,29790,29747.96719,29867.94795
2980,29800,29800,29758.61121,29872.23318
2981,29810,29810,29767.92703,29885.66069
2982,29820,29820,29773.12257,29892.00732
2983,29830,29830,29786.14401,29915.53129
2984,29840,29840,29790.24118,29927.35339
2985,29850,29850,29794.12242,29945.9559
2986,29860,29860,29807.73526,29959.45939
2987,29870,29870,29819.99119,29985.52289
2988,29880,29880,29829.15843,29998.98568
2989,29890,29890,29839.24998,30014.59248
2990,29900,29900,29854.06661,30020.18251
2991,29910,29910,29864.73592,30035.29822
2992,29920,29920,29880.52877,30047.6848
2993,29930,29930,29888.74366,30055.3027
2994,29940,29940,29900.84768,30069.86731
2995,29950,29950,29918.3931,30080.17727
2996,29960,29960,29932.33172,30087.54865
2997,29970,29970,29948.83774,30106.83343
2998,29980,29980,29960.50508,30118.36442
2999,29990,29990,29969.44936,30131.51951
3000,30000,30000,29979.54341,30137.50445
3001,30010,30010,29994.74383,30142.50611
3002,30020,30020,30005.17854,30158.55885
3003,30030,30030,30012.47865,30163.81366
3004,30040,30040,30013.76371,30180.2294
3005,30050,30050,30028.55066,30197.95941
3006,30060,30060,30041.72102,30194.77684
3007,30070,30070,30049.94173,30210.57633
3008,30080,30080,30051.05828,30216.94166
3009,30090,30090,30060.06299,30230.6989
3010,30100,30100,30072.81531,30247.08524
3011,30110,30110,30090.44632,30249.80209
3012,30120,30120,30107.77969,30263.74672
3013,30130,30130,30110.7069,30265.04351
3014,30140,30140,30116.93349,30279.93112
3015,30150,30150,30121.05597,30289.30723
3016,30160,30160,30129.49435,30298.04283
3017,30170,30170,30141.51704,30307.01303
3018,30180,30180,30144.82751,30309.79849
3019,30190,30190,30162.52207,30324.89992
3020,30200,30200,30168.69046,30333.6543
3021,30210,30210,30179.47234,30346.44742
3022,30220,30220,30209.74259,30344.73535
3023,30230,30230,30222.09419,30350.19199
3024,30240,30240,30227.12386,30349.17703
3025,30250,30250,30233.17794,30363.56455
3026,30260,30260,30247.23819,30365.02271
3027,30270,30270,30254.19284,30384.38252
3028,30280,30280,30271.85791,30391.11578
3029,30290,30290,30283.34881,30406.19627
3030,30300,30300,30290.20137,30423.68143
3031,30310,30310,30299.90075,30431.16845
3032,30320,30320,30320.69172,30430.57179
3033,30330,30330,30328.52569,30442.20145
3034,30340,30340,30338.88156,30450.43178
3035,30350,30350,30345.57877,30461.87638
3036,30360,30360,30349.29611,30460.19835
3037,30370,30370,30362.92571,30467.57165
3038,30380,30380,30382.19461,30485.71436
3039,30390,30390,30384.32288,30493.06441
3040,30400,30400,30396.279,30507.46432
3041,30410,30410,30409.97284,30529.09252
3042,30420,30420,30427.10123,30545.37517
3043,30430,30430,30433.14238,30550.32649
3044,30440,30440,30448.0985,30567.83433
3045,30450,30450,30454.21477,30591.04418
3046,30460,30460,30463.71209,30600.2592
3047,30470,30470,30465.12945,30601.88394
3048,30480,30480,30473.21501,30612.66167
3049,30490,30490,30481.28557,30618.92214
3050,30500,30500,30491.22661,30640.47109
3051,30510,30510,30504.69988,30654.03173
3052,30520,30520,30514.76268,30655.04186
3053,30530,30530,30530.78458,30664.58144
3054,30540,30540,30539.84063,30683.95593
3055,30550,30550,30546.40091,30694.08769
3056,30560,30560,30554.95061,30696.64345
3057,30570,30570,30570.90237,30707.62995
3058,30580,30580,30589.50664,30717.73608
3059,30590,30590,30599.91216,30729.28774
3060,30600,30600,30590.52712,30598.20426
3061,30610,30610,30600.59168,30614.65152
3062,30620,30620,30608.87791,30622.69456
3063,30630,30630,30614.64747,30633.54487
3064,30640,30640,30628.42076,30647.35475
3065,30650,30650,30635.7202,30662.59681
3066,30660,30660,30642.82819,30672.38283
3067,30670,30670,30653.75258,30679.25092
3068,30680,30680,30660.49019,30696.89837
3069,30690,30690,30670.5085,30711.21951
3070,30700,30700,30677.68925,30735.66152
3071,30710,30710,30676.28418,30756.48914
3072,30720,30720,30692.27961,30756.96291
3073,30730,30730,30709.68209,30767.17103
3074,30740,30740,30711.20407,30774.6074
3075,30750,30750,30723.79935,30789.74125
3076,30760,30760,30733.52786,30806.58531
3077,30770,30770,30739.69011,30819.26274
3078,30780,30780,30752.34667,30832.38693
3079,30790,30790,30767.94158,30835.29987
3080,30800,30800,30764.66655,30839.5605
3081,30810,30810,30776.20279,30844.51563
3082,30820,30820,30787.63069,30857.0418
3083,30830,30830,30793.73315,30870.52218
3084,30840,30840,30810.38694,30883.41392
3085,30850,30850,30819.59606,30906.75242
3086,30860,30860,30835.41808,30914.2967
3087,30870,30870,30853.03106,30923.49426
3088,30880,30880,30857.93971,30929.07218
3089,30890,30890,30867.39676,30937.4106
3090,30900,30900,30877.69887,30947.58436
3091,30910,30910,30894.45705,30960.14974
3092,30920,30920,30905.40707,30975.48662
3093,30930,30930,30914.1135,30980.92643
3094,30940,30940,30921.30102,30993.62072
3095,30950,30950,30929.13409,30998.12916
3096,30960,30960,30943.26403,31015.21567
3097,30970,30970,30959.72174,31026.44892
3098,30980,30980,30972.35162,31041.44596
3099,30990,30990,30981.10255,31052.78482
3100,31000,31000,30989.609,31058.87855
3101,31010,31010,31002.40706,31069.96334
3102,31020,31020,31012.36491,31082.55141
3103,31030,31030,31023.762,31100.31926
3104,31040,31040,31032.26335,31124.02555
3105,31050,31050,31044.79034,31140.15274
3106,31060,31060,31044.52899,31146.27923
3107,31070,31070,31066.55674,31164.28892
3108,31080,31080,31073.03182,31170.61483
3109,31090,31090,31080.90275,31179.17531
3110,31100,31100,31098.44106,31186.63324
3111,31110,31110,31103.55989,31199.9839
3112,31120,31120,31113.70697,31215.06764
3113,31130,31130,31128.10527,31227.542
3114,31140,31140,31139.09296,31233.65617
3115,31150,31150,31145.18852,31242.42089
3116,31160,31160,31152.86297,31258.57569
3117,31170,31170,31160.11977,31264.14841
3118,31180,31180,31170.24209,31273.99509
3119,31190,31190,31186.28205,31277.30329
3120,31200,31200,31194.21601,31287.4577
3121,31210,31210,31211.07658,31293.20788
3122,31220,31220,31223.10378,31303.51714
3123,31230,31230,31235.33218,31312.0791
3124,31240,31240,31244.78309,31327.12518
3125,31250,31250,31249.65254,31337.86646
3126,31260,31260,31253.11084,31356.2937
3127,31270,31270,31257.73601,31368.01955
3128,31280,31280,31256.50832,31375.21556
3129,31290,31290,31274.09306,31395.19428
3130,31300,31300,31275.21227,31399.91138
3131,31310,31310,31289.3075,31408.53001
3132,31320,31320,31298.05211,31421.41986
3133,31330,31330,31303.22546,31431.38995
3134,31340,31340,31310.2764,31432.9475
3135,31350,31350,31328.64594,31449.31915
3136,31360,31360,31335.82141,31464.29139
3137,31370,31370,31343.09183,31468.40991
3138,31380,31380,31361.20435,31468.60257
3139,31390,31390,31376.30728,31473.93474
3140,31400,31400,31382.00052,31492.57219
3141,31410,31410,31386.18354,31509.67202
3142,31420,31420,31390.01623,31516.99754
3143,31430,31430,31385.7567,31534.36052
3144,31440,31440,31400.18042,31551.64539
3145,31450,31450,31422.22787,31559.11986
3146,31460,31460,31434.46904,31577.44159
3147,31470,31470,31447.37107,31571.81845
3148,31480,31480,31458.2445,31583.82835
3149,31490,31490,31461.45899,31585.64217
3150,31500,31500,31473.84275,31594.26037
3151,31510,31510,31497.11217,31596.19944
3152,31520,31520,31504.10037,31609.65313
3153,31530,31530,31521.76616,31625.20882
3154,31540,31540,31531.83721,31636.20432
3155,31550,31550,31544.3967,31649.19209
3156,31560,31560,31549.56347,31658.91965
3157,31570,31570,31551.17232,31671.8926
3158,31580,31580,31564.31183,31679.76434
3159,31590,31590,31576.346,31685.41716
3160,31600,31600,31583.36309,31690.80836
3161,31610,31610,31591.35339,31695.6759
3162,31620,31620,31601.94683,31709.61576
3163,31630,31630,31612.52654,31723.21175
3164,31640,31640,31624.4069,31726.02872
3165,31650,31650,31637.11473,31731.44249
3166,31660,31660,31641.26361,31742.57815
3167,31670,31670,31654.37624,31754.40912
3168,31680,31680,31666.44719,31764.2952
3169,31690,31690,31675.06905,31771.77091
3170,31700,31700,31689.54997,31786.42632
3171,31710,31710,31709.78386,31786.13058
3172,31720,31720,31718.96158,31793.03708
3173,31730,31730,31724.41403,31806.09181
3174,31740,31740,31739.00115,31825.25578
3175,31750,31750,31753.08183,31831.85649
3176,31760,31760,31767.18354,31836.07823
3177,31770,31770,31767.42556,31848.80265
3178,31780,31780,31777.39009,31851.78958
3179,31790,31790,31775.95867,31864.60309
3180,31800,31800,31790.61842,31868.82711
3181,31810,31810,31807.63012,31870.54824
3182,31820,31820,31816.34165,31882.58656
3183,31830,31830,31827.7606,31888.45421
3184,31840,31840,31836.19068,31900.79352
3185,31850,31850,31841.7154,31908.07536
3186,31860,31860,31839.25898,31916.9802
3187,31870,31870,31846.37056,31929.29817
3188,31880,31880,31849.97242,31945.7275
3189,31890,31890,31859.34561,31952.10019
3190,31900,31900,31872.03437,31951.37683
3191,31910,31910,31892.16533,31962.34263
3192,31920,31920,31905.18806,31965.1361
3193,31930,31930,31922.81787,31968.24032
3194,31940,31940,31920.13417,31973.13381
3195,31950,31950,31940.15043,31981.88874
3196,31960,31960,31953.68924,31991.17532
3197,31970,31970,31963.15487,32012.57453
3198,31980,31980,31965.74271,32009.02722
3199,31990,31990,31978.28712,32020.54343
3200,32000,32000,31989.50706,32027.60824
3201,32010,32010,31996.61429,32037.55889
3202,32020,32020,32005.08196,32046.79219
3203,32030,32030,32013.5628,32047.83041
3204,32040,32040,32028.86822,32058.04181
3205,32050,32050,32033.62557,32070.08662
3206,32060,32060,32040.70516,32069.69694
3207,32070,32070,32049.82278,32074.2187
3208,32080,32080,32067.37403,32085.22936
3209,32090,32090,32078.45329,32090.15618
3210,32100,32100,32087.21997,32097.90127
3211,32110,32110,32093.59656,32108.051
3212,32120,32120,32102.02207,32117.65569
3213,32130,32130,32103.31188,32126.44
3214,32140,32140,32110.48378,32137.11612
3215,32150,32150,32121.577,32140.13823
3216,32160,32160,32129.87597,32141.72098
3217,32170,32170,32133.75678,32143.27025
3218,32180,32180,32144.49288,32156.75125
3219,32190,32190,32162.1047,32164.47348
3220,32200,32200,32175.28453,32176.10708
3221,32210,32210,32182.47612,32185.75339
3222,32220,32220,32194.02239,32198.85042
3223,32230,32230,32207.36376,32205.38604
3224,32240,32240,32211.33524,32214.57468
3225,32250,32250,32215.35277,32220.82141
3226,32260,32260,32229.03667,32220.79052
3227,32270,32270,32235.75531,32228.47472
3228,32280,32280,32250.72161,32228.54516
3229,32290,32290,32266.79253,32231.54726
3230,32300,32300,32274.53344,32240.61335
3231,32310,32310,32286.30268,32258.57018
3232,32320,32320,32300.15436,32272.77914
3233,32330,32330,32301.73624,32282.54721
3234,32340,32340,32330.00314,32299.27023
3235,32350,32350,32335.30339,32309.86172
3236,32360,32360,32358.97506,32314.88875
3237,32370,32370,32367.00347,32335.60612
3238,32380,32380,32374.98723,32350.79408
3239,32390,32390,32380.99184,32372.27135
3240,32400,32400,32405.02216,32406.91894
3241,32410,32410,32422.48985,32416.11922
3242,32420,32420,32431.60086,32421.6292
3243,32430,32430,32433.76767,32426.79823
3244,32440,32440,32445.79595,32430.69691
3245,32450,32450,32450.21923,32439.28759
3246,32460,32460,32464.015,32446.39375
3247,32470,32470,32473.03569,32454.26609
3248,32480,32480,32477.67857,32458.16095
3249,32490,32490,32484.44169,32468.5216
3250,32500,32500,32494.92503,32483.25483
3251,32510,32510,32506.41061,32509.54608
3252,32520,32520,32519.01849,32520.56455
3253,32530,32530,32518.81892,32528.82427
3254,32540,32540,32522.75098,32540.04227
3255,32550,32550,32537.87715,32553.46964
3256,32560,32560,32548.79957,32559.65838
3257,32570,32570,32563.60488,32576.6488
3258,32580,32580,32571.88438,32579.91759
3259,32590,32590,32588.37749,32593.52312
3260,32600,32600,32588.51604,32605.97749
3261,32610,32610,32599.70453,32615.0519
3262,32620,32620,32604.51115,32625.52033
3263,32630,32630,32623.37875,32638.19498
3264,32640,32640,32635.61751,32646.24519
3265,32650,32650,32652.49952,32648.55575
3266,32660,32660,32664.67253,32649.40607
3267,32670,32670,32669.49866,32662.52662
3268,32680,32680,32672.97045,32675.28053
3269,32690,32690,32686.41519,32689.23897
3270,32700,32700,32700.51922,32693.34994
3271,32710,32710,32707.01197,32698.2616
3272,32720,32720,32722.8349,32714.40908
3273,32730,32730,32732.25761,32717.7825
3274,32740,32740,32748.28576,32731.121
3275,32750,32750,32755.24443,32745.02867
3276,32760,32760,32775.4397,32751.0458
3277,32770,32770,32794.71632,32763.71351
3278,32780,32780,32802.70759,32777.14914
3279,32790,32790,32813.3165,32785.27721
3280,32800,32800,32832.3339,32786.82291
3281,32810,32810,32844.92776,32792.85375
3282,32820,32820,32862.61501,32809.97337
3283,32830,32830,32867.96188,32826.12061
3284,32840,32840,32874.66015,32828.58259
3285,32850,32850,32871.365,32849.97571
3286,32860,32860,32875.41874,32871.86293
3287,32870,32870,32892.05474,32887.39601
3288,32880,32880,32910.73484,32894.79708
3289,32890,32890,32917.75986,32903.79084
3290,32900,32900,32929.06053,32919.35396
3291,32910,32910,32941.8547,32922.20891
3292,32920,32920,32952.61318,32933.29498
3293,32930,32930,32966.18681,32944.7306
3294,32940,32940,32978.63399,32949.24525
3295,32950,32950,32984.7322,32954.74992
3296,32960,32960,32989.66476,32960.40489
3297,32970,32970,33001.17376,32966.73038
3298,32980,32980,33005.42148,32979.94615
3299,32990,32990,33025.90086,32983.39792
3300,33000,33000,33032.09388,32993.56626
3301,33010,33010,33046.42946,33000.00106
3302,33020,33020,33060.2285,33011.1505
3303,33030,33030,33067.98894,33027.63927
3304,33040,33040,33080.9515,33027.44939
3305,33050,33050,33088.47028,33037.46906
3306,33060,33060,33103.91256,33047.19404
3307,33070,33070,33121.53236,33061.51694
3308,33080,33080,33135.8676,33076.20798
3309,33090,33090,33156.19571,33082.76995
3310,33100,33100,33168.10005,33099.331
3311,33110,33110,33173.60122,33097.41018
3312,33120,33120,33184.24302,33106.50323
3313,33130,33130,33191.05083,33113.74854
3314,33140,33140,33203.72876,33119.41306
3315,33150,33150,33210.50696,33143.04341
3316,33160,33160,33223.58344,33156.76917
3317,33170,33170,33238.38664,33173.52972
3318,33180,33180,33247.29573,33187.52176
3319,33190,33190,33264.93864,33192.17416
3320,33200,33200,33272.36694,33193.2033
3321,33210,33210,33287.05254,33200.34068
3322,33220,33220,33280.98092,33214.00651
3323,33230,33230,33291.20876,33231.41952
3324,33240,33240,33305.62591,33242.21642
3325,33250,33250,33324.18046,33248.30686
3326,33260,33260,33334.48976,33266.15234
3327,33270,33270,33348.7517,33270.58237
3328,33280,33280,33359.7892,33279.39984
3329,33290,33290,33370.72507,33289.41368
3330,33300,33300,33379.61682,33289.92981
3331,33310,33310,33397.52702,33304.09091
3332,33320,33320,33412.90701,33310.80823
3333,33330,33330,33436.02459,33324.20488
3334,33340,33340,33440.46877,33330.86257
3335,33350,33350,33451.59092,33329.69736
3336,33360,33360,33461.46337,33341.88159
3337,33370,33370,33467.89712,33341.67447
3338,33380,33380,33472.02844,33351.81527
3339,33390,33390,33479.2707,33365.92767
3340,33400,33400,33491.11624,33367.64683
3341,33410,33410,33504.29888,33379.42354
3342,33420,33420,33514.24527,33384.34022
3343,33430,33430,33534.82784,33404.77834
3344,33440,33440,33537.74671,33416.6841
3345,33450,33450,33547.91828,33428.63441
3346,33460,33460,33558.954,33444.58487
3347,33470,33470,33563.39115,33452.78774
3348,33480,33480,33571.5815,33464.01099
3349,33490,33490,33570.19341,33474.7351
3350,33500,33500,33597.7818,33489.06394
3351,33510,33510,33613.10921,33482.93728
3352,33520,33520,33626.27053,33502.20417
3353,33530,33530,33639.89685,33508.55858
3354,33540,33540,33655.63758,33527.15549
3355,33550,33550,33664.19045,33549.49529
3356,33560,33560,33674.65436,33555.1717
3357,33570,33570,33690.87679,33562.17982
3358,33580,33580,33703.27825,33569.24402
3359,33590,33590,33720.73922,33584.80138
3360,33600,33600,33730.71635,33595.60009
3361,33610,33610,33748.52215,33611.06934
3362,33620,33620,33750.28127,33627.37121
3363,33630,33630,33752.98438,33643.1894
3364,33640,33640,33754.5836,33656.4625
3365,33650,33650,33759.52277,33659.991
3366,33660,33660,33772.50735,33672.3982
3367,33670,33670,33785.59422,33675.98932
3368,33680,33680,33790.79838,33682.00388
3369,33690,33690,33801.60011,33691.70316
3370,33700,33700,33813.32742,33699.3295
3371,33710,33710,33818.15423,33710.46253
3372,33720,33720,33824.53618,33724.12609
3373,33730,33730,33820.87476,33733.12349
3374,33740,33740,33831.9414,33749.24267
3375,33750,33750,33837.25033,33757.74843
3376,33760,33760,33844.04143,33758.42473
3377,33770,33770,33853.35239,33767.64077
3378,33780,33780,33858.68152,33775.3553
3379,33790,33790,33860.64717,33785.53132
3380,33800,33800,33872.44257,33788.17747
3381,33810,33810,33882.00616,33794.80328
3382,33820,33820,33889.28381,33805.236
3383,33830,33830,33895.07864,33816.93798
3384,33840,33840,33902.62191,33818.16167
